cliente_id,cluster,segmento_kmeans
124687,1,abandono
124688,1,abandono
124689,2,fiel
124690,1,abandono
124691,1,abandono
124692,2,fiel
124693,0,economico
124694,0,economico
124695,1,abandono
124696,2,fiel
124697,2,fiel
124698,0,economico
124699,2,fiel
124700,1,abandono
124701,1,abandono
124702,0,economico
124703,2,fiel
124704,2,fiel
124705,0,economico
124706,2,fiel
124707,0,economico
124708,0,economico
124709,1,abandono
124710,0,economico
124711,2,fiel
124712,3,esquecido
124713,2,fiel
124714,1,abandono
124715,2,fiel
124716,0,economico
124717,3,esquecido
124718,2,fiel
124719,0,economico
124720,3,esquecido
124721,2,fiel
124722,0,economico
124723,1,abandono
124724,2,fiel
124725,2,fiel
124726,0,economico
124727,1,abandono
124728,0,economico
124729,1,abandono
124730,2,fiel
124731,2,fiel
124732,3,esquecido
124733,1,abandono
124734,2,fiel
124735,3,esquecido
124736,2,fiel
124737,0,economico
124738,1,abandono
124739,2,fiel
124740,1,abandono
124741,2,fiel
124742,0,economico
124743,0,economico
124744,2,fiel
124745,0,economico
124746,2,fiel
124747,2,fiel
124748,1,abandono
124749,2,fiel
124750,1,abandono
124751,2,fiel
124752,3,esquecido
124753,0,economico
124754,0,economico
124755,0,economico
124756,3,esquecido
124757,0,economico
124758,2,fiel
124759,3,esquecido
124760,2,fiel
124761,3,esquecido
124762,0,economico
124763,1,abandono
124764,3,esquecido
124765,0,economico
124766,3,esquecido
124767,1,abandono
124768,3,esquecido
124769,2,fiel
124770,1,abandono
124771,3,esquecido
124772,3,esquecido
124773,2,fiel
124774,3,esquecido
124775,2,fiel
124776,0,economico
124777,2,fiel
124778,2,fiel
124779,0,economico
124780,0,economico
124781,1,abandono
124782,3,esquecido
124783,3,esquecido
124784,3,esquecido
124785,0,economico
124786,1,abandono
124787,1,abandono
124788,1,abandono
124789,0,economico
124790,3,esquecido
124791,1,abandono
124792,3,esquecido
124793,2,fiel
124794,3,esquecido
124795,2,fiel
124796,3,esquecido
124797,3,esquecido
124798,2,fiel
124799,1,abandono
124800,0,economico
124801,1,abandono
124802,1,abandono
124803,1,abandono
124804,0,economico
124805,0,economico
124806,3,esquecido
124807,3,esquecido
124808,2,fiel
124809,0,economico
124810,3,esquecido
124811,1,abandono
124812,0,economico
124813,3,esquecido
124814,2,fiel
124815,2,fiel
124816,2,fiel
124817,2,fiel
124818,1,abandono
124819,3,esquecido
124820,0,economico
124821,1,abandono
124822,0,economico
124823,1,abandono
124824,1,abandono
124825,0,economico
124826,3,esquecido
124827,2,fiel
124828,3,esquecido
124829,3,esquecido
124830,0,economico
124831,2,fiel
124832,0,economico
124833,0,economico
124834,0,economico
124835,3,esquecido
124836,1,abandono
124837,2,fiel
124838,0,economico
124839,0,economico
124840,1,abandono
124841,3,esquecido
124842,2,fiel
124843,1,abandono
124844,3,esquecido
124845,0,economico
124846,2,fiel
124847,2,fiel
124848,3,esquecido
124849,0,economico
124850,2,fiel
124851,1,abandono
124852,3,esquecido
124853,1,abandono
124854,1,abandono
124855,2,fiel
124856,0,economico
124857,0,economico
124858,2,fiel
124859,2,fiel
124860,3,esquecido
124861,3,esquecido
124862,2,fiel
124863,3,esquecido
124864,0,economico
124865,2,fiel
124866,3,esquecido
124867,2,fiel
124868,2,fiel
124869,2,fiel
124870,3,esquecido
124871,3,esquecido
124872,2,fiel
124873,0,economico
124874,2,fiel
124875,3,esquecido
124876,3,esquecido
124877,2,fiel
124878,3,esquecido
124879,3,esquecido
124880,3,esquecido
124881,2,fiel
124882,2,fiel
124883,1,abandono
124884,2,fiel
124885,0,economico
124886,2,fiel
124887,0,economico
124888,3,esquecido
124889,3,esquecido
124890,2,fiel
124891,2,fiel
124892,0,economico
124893,0,economico
124894,1,abandono
124895,2,fiel
124896,2,fiel
124897,2,fiel
124898,1,abandono
124899,0,economico
124900,2,fiel
124901,1,abandono
124902,0,economico
124903,0,economico
124904,0,economico
124905,3,esquecido
124906,3,esquecido
124907,3,esquecido
124908,3,esquecido
124909,0,economico
124910,0,economico
124911,2,fiel
124912,0,economico
124913,0,economico
124914,3,esquecido
124915,2,fiel
124916,2,fiel
124917,2,fiel
124918,3,esquecido
124919,3,esquecido
124920,2,fiel
124921,2,fiel
124922,3,esquecido
124923,2,fiel
124924,1,abandono
124925,0,economico
124926,1,abandono
124927,2,fiel
124928,1,abandono
124929,3,esquecido
124930,1,abandono
124931,0,economico
124932,2,fiel
124933,3,esquecido
124934,0,economico
124935,3,esquecido
124936,0,economico
124937,1,abandono
124938,0,economico
124939,0,economico
124940,1,abandono
124941,3,esquecido
124942,1,abandono
124943,2,fiel
124944,2,fiel
124945,1,abandono
124946,1,abandono
124947,2,fiel
124948,3,esquecido
124949,1,abandono
124950,3,esquecido
124951,3,esquecido
124952,2,fiel
124953,1,abandono
124954,3,esquecido
124955,2,fiel
124956,0,economico
124957,1,abandono
124958,2,fiel
124959,0,economico
124960,0,economico
124961,3,esquecido
124962,3,esquecido
124963,3,esquecido
124964,1,abandono
124965,3,esquecido
124966,1,abandono
124967,2,fiel
124968,0,economico
124969,2,fiel
124970,3,esquecido
124971,1,abandono
124972,2,fiel
124973,0,economico
124974,2,fiel
124975,1,abandono
124976,1,abandono
124977,3,esquecido
124978,3,esquecido
124979,1,abandono
124980,3,esquecido
124981,3,esquecido
124982,1,abandono
124983,0,economico
124984,0,economico
124985,1,abandono
124986,2,fiel
124987,2,fiel
124988,1,abandono
124989,1,abandono
124990,2,fiel
124991,2,fiel
124992,3,esquecido
124993,3,esquecido
124994,0,economico
124995,2,fiel
124996,2,fiel
124997,1,abandono
124998,2,fiel
124999,2,fiel
125000,2,fiel
125001,0,economico
125002,3,esquecido
125003,3,esquecido
125004,1,abandono
125005,0,economico
125006,3,esquecido
125007,2,fiel
125008,1,abandono
125009,3,esquecido
125010,3,esquecido
125011,0,economico
125012,3,esquecido
125013,1,abandono
125014,2,fiel
125015,1,abandono
125016,2,fiel
125017,1,abandono
125018,2,fiel
125019,3,esquecido
125020,2,fiel
125021,3,esquecido
125022,0,economico
125023,3,esquecido
125024,2,fiel
125025,3,esquecido
125026,0,economico
125027,0,economico
125028,0,economico
125029,1,abandono
125030,2,fiel
125031,3,esquecido
125032,3,esquecido
125033,2,fiel
125034,1,abandono
125035,3,esquecido
125036,1,abandono
125037,2,fiel
125038,0,economico
125039,0,economico
125040,0,economico
125041,0,economico
125042,2,fiel
125043,0,economico
125044,3,esquecido
125045,2,fiel
125046,3,esquecido
125047,0,economico
125048,2,fiel
125049,2,fiel
125050,2,fiel
125051,0,economico
125052,1,abandono
125053,0,economico
125054,3,esquecido
125055,1,abandono
125056,2,fiel
125057,3,esquecido
125058,3,esquecido
125059,0,economico
125060,0,economico
125061,2,fiel
125062,3,esquecido
125063,3,esquecido
125064,2,fiel
125065,2,fiel
125066,2,fiel
125067,3,esquecido
125068,0,economico
125069,2,fiel
125070,0,economico
125071,2,fiel
125072,3,esquecido
125073,1,abandono
125074,2,fiel
125075,1,abandono
125076,2,fiel
125077,1,abandono
125078,2,fiel
125079,0,economico
125080,1,abandono
125081,2,fiel
125082,3,esquecido
125083,0,economico
125084,3,esquecido
125085,2,fiel
125086,3,esquecido
125087,3,esquecido
125088,1,abandono
125089,1,abandono
125090,3,esquecido
125091,3,esquecido
125092,3,esquecido
125093,1,abandono
125094,1,abandono
125095,3,esquecido
125096,2,fiel
125097,3,esquecido
125098,1,abandono
125099,1,abandono
125100,0,economico
125101,2,fiel
125102,1,abandono
125103,3,esquecido
125104,1,abandono
125105,0,economico
125106,1,abandono
125107,1,abandono
125108,3,esquecido
125109,3,esquecido
125110,2,fiel
125111,2,fiel
125112,0,economico
125113,3,esquecido
125114,1,abandono
125115,0,economico
125116,3,esquecido
125117,1,abandono
125118,2,fiel
125119,2,fiel
125120,1,abandono
125121,1,abandono
125122,0,economico
125123,2,fiel
125124,1,abandono
125125,1,abandono
125126,3,esquecido
125127,0,economico
125128,2,fiel
125129,0,economico
125130,0,economico
125131,3,esquecido
125132,2,fiel
125133,3,esquecido
125134,1,abandono
125135,1,abandono
125136,1,abandono
125137,2,fiel
125138,0,economico
125139,0,economico
125140,1,abandono
125141,0,economico
125142,1,abandono
125143,3,esquecido
125144,1,abandono
125145,2,fiel
125146,2,fiel
125147,0,economico
125148,0,economico
125149,3,esquecido
125150,1,abandono
125151,2,fiel
125152,0,economico
125153,0,economico
125154,1,abandono
125155,3,esquecido
125156,3,esquecido
125157,2,fiel
125158,3,esquecido
125159,2,fiel
125160,3,esquecido
125161,2,fiel
125162,0,economico
125163,1,abandono
125164,0,economico
125165,0,economico
125166,0,economico
125167,2,fiel
125168,0,economico
125169,3,esquecido
125170,2,fiel
125171,1,abandono
125172,0,economico
125173,0,economico
125174,1,abandono
125175,1,abandono
125176,2,fiel
125177,0,economico
125178,0,economico
125179,2,fiel
125180,1,abandono
125181,2,fiel
125182,0,economico
125183,1,abandono
125184,0,economico
125185,2,fiel
125186,2,fiel
125187,0,economico
125188,0,economico
125189,0,economico
125190,2,fiel
125191,0,economico
125192,2,fiel
125193,3,esquecido
125194,1,abandono
125195,0,economico
125196,0,economico
125197,3,esquecido
125198,3,esquecido
125199,0,economico
125200,2,fiel
125201,0,economico
125202,0,economico
125203,2,fiel
125204,0,economico
125205,2,fiel
125206,1,abandono
125207,1,abandono
125208,3,esquecido
125209,3,esquecido
125210,2,fiel
125211,1,abandono
125212,0,economico
125213,2,fiel
125214,3,esquecido
125215,3,esquecido
125216,2,fiel
125217,3,esquecido
125218,2,fiel
125219,2,fiel
125220,2,fiel
125221,0,economico
125222,1,abandono
125223,0,economico
125224,0,economico
125225,1,abandono
125226,0,economico
125227,0,economico
125228,1,abandono
125229,0,economico
125230,1,abandono
125231,2,fiel
125232,0,economico
125233,2,fiel
125234,0,economico
125235,2,fiel
125236,2,fiel
125237,1,abandono
125238,1,abandono
125239,1,abandono
125240,3,esquecido
125241,1,abandono
125242,1,abandono
125243,0,economico
125244,2,fiel
125245,0,economico
125246,0,economico
125247,2,fiel
125248,2,fiel
125249,2,fiel
125250,1,abandono
125251,0,economico
125252,2,fiel
125253,2,fiel
125254,1,abandono
125255,0,economico
125256,2,fiel
125257,2,fiel
125258,0,economico
125259,0,economico
125260,3,esquecido
125261,0,economico
125262,1,abandono
125263,3,esquecido
125264,0,economico
125265,3,esquecido
125266,0,economico
125267,3,esquecido
125268,1,abandono
125269,2,fiel
125270,0,economico
125271,1,abandono
125272,1,abandono
125273,3,esquecido
125274,0,economico
125275,2,fiel
125276,0,economico
125277,1,abandono
125278,3,esquecido
125279,0,economico
125280,3,esquecido
125281,3,esquecido
125282,2,fiel
125283,2,fiel
125284,1,abandono
125285,3,esquecido
125286,0,economico
125287,2,fiel
125288,2,fiel
125289,1,abandono
125290,3,esquecido
125291,1,abandono
125292,2,fiel
125293,1,abandono
125294,3,esquecido
125295,0,economico
125296,0,economico
125297,1,abandono
125298,0,economico
125299,2,fiel
125300,0,economico
125301,0,economico
125302,3,esquecido
125303,1,abandono
125304,3,esquecido
125305,0,economico
125306,2,fiel
125307,2,fiel
125308,2,fiel
125309,2,fiel
125310,0,economico
125311,2,fiel
125312,1,abandono
125313,1,abandono
125314,0,economico
125315,0,economico
125316,3,esquecido
125317,0,economico
125318,2,fiel
125319,0,economico
125320,0,economico
125321,1,abandono
125322,1,abandono
125323,2,fiel
125324,1,abandono
125325,3,esquecido
125326,0,economico
125327,3,esquecido
125328,3,esquecido
125329,2,fiel
125330,1,abandono
125331,2,fiel
125332,2,fiel
125333,3,esquecido
125334,1,abandono
125335,1,abandono
125336,2,fiel
125337,2,fiel
125338,2,fiel
125339,3,esquecido
125340,0,economico
125341,1,abandono
125342,2,fiel
125343,2,fiel
125344,2,fiel
125345,3,esquecido
125346,3,esquecido
125347,2,fiel
125348,3,esquecido
125349,1,abandono
125350,3,esquecido
125351,0,economico
125352,0,economico
125353,3,esquecido
125354,1,abandono
125355,0,economico
125356,3,esquecido
125357,2,fiel
125358,1,abandono
125359,1,abandono
125360,1,abandono
125361,3,esquecido
125362,0,economico
125363,0,economico
125364,2,fiel
125365,2,fiel
125366,1,abandono
125367,3,esquecido
125368,1,abandono
125369,3,esquecido
125370,2,fiel
125371,2,fiel
125372,0,economico
125373,3,esquecido
125374,2,fiel
125375,0,economico
125376,2,fiel
125377,3,esquecido
125378,1,abandono
125379,1,abandono
125380,3,esquecido
125381,3,esquecido
125382,3,esquecido
125383,2,fiel
125384,2,fiel
125385,3,esquecido
125386,1,abandono
125387,1,abandono
125388,2,fiel
125389,3,esquecido
125390,1,abandono
125391,2,fiel
125392,2,fiel
125393,2,fiel
125394,3,esquecido
125395,1,abandono
125396,2,fiel
125397,3,esquecido
125398,3,esquecido
125399,0,economico
125400,3,esquecido
125401,3,esquecido
125402,3,esquecido
125403,3,esquecido
125404,2,fiel
125405,1,abandono
125406,3,esquecido
125407,2,fiel
125408,2,fiel
125409,2,fiel
125410,3,esquecido
125411,3,esquecido
125412,2,fiel
125413,2,fiel
125414,2,fiel
125415,2,fiel
125416,2,fiel
125417,0,economico
125418,3,esquecido
125419,1,abandono
125420,0,economico
125421,0,economico
125422,3,esquecido
125423,2,fiel
125424,0,economico
125425,3,esquecido
125426,2,fiel
125427,0,economico
125428,1,abandono
125429,0,economico
125430,0,economico
125431,2,fiel
125432,0,economico
125433,2,fiel
125434,0,economico
125435,1,abandono
125436,3,esquecido
125437,2,fiel
125438,3,esquecido
125439,2,fiel
125440,2,fiel
125441,2,fiel
125442,0,economico
125443,2,fiel
125444,0,economico
125445,0,economico
125446,3,esquecido
125447,0,economico
125448,2,fiel
125449,1,abandono
125450,1,abandono
125451,3,esquecido
125452,3,esquecido
125453,2,fiel
125454,0,economico
125455,2,fiel
125456,1,abandono
125457,0,economico
125458,1,abandono
125459,2,fiel
125460,3,esquecido
125461,0,economico
125462,0,economico
125463,3,esquecido
125464,1,abandono
125465,1,abandono
125466,2,fiel
125467,0,economico
125468,2,fiel
125469,3,esquecido
125470,2,fiel
125471,3,esquecido
125472,2,fiel
125473,2,fiel
125474,0,economico
125475,3,esquecido
125476,0,economico
125477,3,esquecido
125478,1,abandono
125479,0,economico
125480,2,fiel
125481,1,abandono
125482,1,abandono
125483,2,fiel
125484,3,esquecido
125485,2,fiel
125486,1,abandono
125487,2,fiel
125488,3,esquecido
125489,2,fiel
125490,2,fiel
125491,3,esquecido
125492,0,economico
125493,2,fiel
125494,1,abandono
125495,3,esquecido
125496,0,economico
125497,2,fiel
125498,1,abandono
125499,0,economico
125500,0,economico
125501,2,fiel
125502,3,esquecido
125503,3,esquecido
125504,3,esquecido
125505,3,esquecido
125506,1,abandono
125507,0,economico
125508,3,esquecido
125509,1,abandono
125510,1,abandono
125511,0,economico
125512,1,abandono
125513,3,esquecido
125514,3,esquecido
125515,3,esquecido
125516,1,abandono
125517,1,abandono
125518,2,fiel
125519,0,economico
125520,3,esquecido
125521,0,economico
125522,3,esquecido
125523,2,fiel
125524,3,esquecido
125525,2,fiel
125526,0,economico
125527,3,esquecido
125528,1,abandono
125529,1,abandono
125530,2,fiel
125531,1,abandono
125532,1,abandono
125533,0,economico
125534,2,fiel
125535,3,esquecido
125536,1,abandono
125537,1,abandono
125538,0,economico
125539,3,esquecido
125540,0,economico
125541,0,economico
125542,1,abandono
125543,0,economico
125544,1,abandono
125545,0,economico
125546,1,abandono
125547,0,economico
125548,0,economico
125549,2,fiel
125550,3,esquecido
125551,0,economico
125552,3,esquecido
125553,3,esquecido
125554,2,fiel
125555,1,abandono
125556,2,fiel
125557,0,economico
125558,0,economico
125559,2,fiel
125560,3,esquecido
125561,2,fiel
125562,0,economico
125563,3,esquecido
125564,2,fiel
125565,1,abandono
125566,0,economico
125567,0,economico
125568,0,economico
125569,3,esquecido
125570,2,fiel
125571,1,abandono
125572,0,economico
125573,2,fiel
125574,2,fiel
125575,0,economico
125576,2,fiel
125577,3,esquecido
125578,2,fiel
125579,1,abandono
125580,3,esquecido
125581,0,economico
125582,2,fiel
125583,2,fiel
125584,0,economico
125585,1,abandono
125586,3,esquecido
125587,0,economico
125588,2,fiel
125589,2,fiel
125590,3,esquecido
125591,2,fiel
125592,1,abandono
125593,2,fiel
125594,0,economico
125595,0,economico
125596,2,fiel
125597,3,esquecido
125598,2,fiel
125599,0,economico
125600,0,economico
125601,0,economico
125602,2,fiel
125603,2,fiel
125604,1,abandono
125605,3,esquecido
125606,0,economico
125607,0,economico
125608,0,economico
125609,1,abandono
125610,3,esquecido
125611,2,fiel
125612,2,fiel
125613,3,esquecido
125614,3,esquecido
125615,1,abandono
125616,2,fiel
125617,1,abandono
125618,3,esquecido
125619,1,abandono
125620,0,economico
125621,1,abandono
125622,3,esquecido
125623,2,fiel
125624,2,fiel
125625,2,fiel
125626,1,abandono
125627,3,esquecido
125628,3,esquecido
125629,2,fiel
125630,2,fiel
125631,3,esquecido
125632,0,economico
125633,0,economico
125634,0,economico
125635,2,fiel
125636,0,economico
125637,3,esquecido
125638,1,abandono
125639,0,economico
125640,2,fiel
125641,0,economico
125642,1,abandono
125643,2,fiel
125644,0,economico
125645,0,economico
125646,3,esquecido
125647,0,economico
125648,3,esquecido
125649,2,fiel
125650,3,esquecido
125651,0,economico
125652,0,economico
125653,3,esquecido
125654,2,fiel
125655,1,abandono
125656,3,esquecido
125657,0,economico
125658,3,esquecido
125659,1,abandono
125660,1,abandono
125661,1,abandono
125662,1,abandono
125663,0,economico
125664,1,abandono
125665,0,economico
125666,0,economico
125667,0,economico
125668,0,economico
125669,3,esquecido
125670,2,fiel
125671,3,esquecido
125672,0,economico
125673,0,economico
125674,3,esquecido
125675,2,fiel
125676,2,fiel
125677,0,economico
125678,2,fiel
125679,2,fiel
125680,1,abandono
125681,0,economico
125682,0,economico
125683,1,abandono
125684,0,economico
125685,3,esquecido
125686,1,abandono
125687,0,economico
125688,1,abandono
125689,2,fiel
125690,2,fiel
125691,2,fiel
125692,2,fiel
125693,1,abandono
125694,3,esquecido
125695,2,fiel
125696,2,fiel
125697,3,esquecido
125698,2,fiel
125699,2,fiel
125700,2,fiel
125701,2,fiel
125702,2,fiel
125703,0,economico
125704,0,economico
125705,3,esquecido
125706,0,economico
125707,2,fiel
125708,2,fiel
125709,0,economico
125710,0,economico
125711,0,economico
125712,1,abandono
125713,3,esquecido
125714,0,economico
125715,3,esquecido
125716,2,fiel
125717,0,economico
125718,1,abandono
125719,1,abandono
125720,0,economico
125721,0,economico
125722,2,fiel
125723,2,fiel
125724,3,esquecido
